iso3,GID_1,GID_2,area,population,pop_density_sqkm
NAM,NAM.10_1,NAM.10.1_1,254.2585629024439,18848,74.1292634743309
NAM,NAM.10_1,NAM.10.2_1,448.6836136330873,14404,32.10279930521136
NAM,NAM.10_1,NAM.10.3_1,583.3765374248568,3283,5.627583197795086
NAM,NAM.10_1,NAM.10.4_1,490.0106319990335,5412,11.044658312660193
NAM,NAM.10_1,NAM.10.5_1,219.4337309391257,41862,190.77285803253815
NAM,NAM.10_1,NAM.10.6_1,214.8714161406485,43595,202.88878243099583
NAM,NAM.10_1,NAM.10.7_1,194.26506261556904,28099,144.64258071769234
NAM,NAM.10_1,NAM.10.8_1,251.24364594790396,20946,83.3692725679646
NAM,NAM.10_1,NAM.10.9_1,313.515155311691,11924,38.0332491044823
NAM,NAM.10_1,NAM.10.10_1,6143.526652904537,3992,0.6497896445379076
NAM,NAM.11_1,NAM.11.1_1,8207.009585474932,29779,3.62848363826746
NAM,NAM.11_1,NAM.11.2_1,10768.551117657527,12451,1.1562372564293917
NAM,NAM.11_1,NAM.11.3_1,3727.3822413156536,18921,5.0762167051913245
NAM,NAM.11_1,NAM.11.4_1,255.84704539159307,9558,37.358258272518896
NAM,NAM.11_1,NAM.11.5_1,1879.412835077018,25184,13.399929770601979
NAM,NAM.11_1,NAM.11.6_1,14150.912046596117,28887,2.0413525223590465
NAM,NAM.11_1,NAM.11.7_1,460.83808843058614,15166,32.90960617350183
NAM,NAM.11_1,NAM.11.8_1,390.5211831386089,26046,66.6954857369553
NAM,NAM.11_1,NAM.11.9_1,590.958072860222,14421,24.402746425313605
NAM,NAM.11_1,NAM.11.10_1,290.87104712722123,25715,88.40687395316031
NAM,NAM.12_1,NAM.12.1_1,11915.958311193666,25898,2.173387932691223
NAM,NAM.12_1,NAM.12.2_1,6326.633486915281,32293,5.104294419265516
NAM,NAM.12_1,NAM.12.3_1,15592.65248948945,15041,0.9646209976229957
NAM,NAM.12_1,NAM.12.4_1,27968.963621093502,18757,0.6706362185638489
NAM,NAM.12_1,NAM.12.5_1,13746.84335616672,12215,0.8885676284745364
NAM,NAM.12_1,NAM.12.6_1,6320.604876089875,42102,6.66107134133112
NAM,NAM.12_1,NAM.12.7_1,29542.470456871048,10736,0.3634090119739123
NAM,NAM.13_1,NAM.13.1_1,2126.158785509296,13345,6.276577314428265
NAM,NAM.13_1,NAM.13.2_1,1997.766218825051,18556,9.288374097602555
NAM,NAM.13_1,NAM.13.3_1,31.43746565776072,34660,1102.5061745536655
NAM,NAM.13_1,NAM.13.4_1,5211.670493406472,7360,1.4122151447048465
NAM,NAM.13_1,NAM.13.5_1,3966.576648712994,17029,4.29312263649948
NAM,NAM.13_1,NAM.13.6_1,1757.6801364780033,10879,6.189408285513811
NGA,NGA.1_1,NGA.1.1_1,16.275855245203605,153856,9453.020912393555
NGA,NGA.1_1,NGA.1.2_1,48.41330206907461,592510,12238.578545099546
NGA,NGA.1_1,NGA.1.3_1,387.7369140356881,248234,640.2124507989251
NGA,NGA.1_1,NGA.1.4_1,596.823380729485,276040,462.51539217951205
NGA,NGA.1_1,NGA.1.5_1,237.8453077469752,200226,841.8328782546536
NGA,NGA.1_1,NGA.1.6_1,257.2492481576569,229307,891.3806420902257
NGA,NGA.1_1,NGA.1.7_1,252.9623318339606,196035,774.9572775470517
NGA,NGA.1_1,NGA.1.8_1,335.4037010421623,171006,509.85126123728577
NGA,NGA.1_1,NGA.1.9_1,377.9805891951532,303337,802.520046455046
NGA,NGA.1_1,NGA.1.10_1,569.0276977465109,364462,640.4995775132895
NGA,NGA.1_1,NGA.1.11_1,192.35612694835584,316467,1645.2140361765846
NGA,NGA.1_1,NGA.1.12_1,106.9245869738324,129337,1209.6095356594885
NGA,NGA.1_1,NGA.1.13_1,245.79253804384945,86690,352.69581692725956
NGA,NGA.1_1,NGA.1.14_1,286.5845240573903,126645,441.91151080662877
NGA,NGA.1_1,NGA.1.15_1,448.75939462578674,239561,533.8294927502656
NGA,NGA.1_1,NGA.1.16_1,235.30963559379413,340108,1445.3636764246885
NGA,NGA.1_1,NGA.1.17_1,133.04526112741598,208304,1565.6626792630332
NGA,NGA.2_1,NGA.2.1_1,2307.3316449725917,269457,116.78295167801976
NGA,NGA.2_1,NGA.2.2_1,4306.433524099956,307676,71.44566339597782
NGA,NGA.2_1,NGA.2.3_1,1890.349130963755,249091,131.7698386609706
NGA,NGA.2_1,NGA.2.4_1,1894.8467584188843,191555,101.09260769975884
NGA,NGA.2_1,NGA.2.5_1,1090.7556434176995,214435,196.59306948722627
NGA,NGA.2_1,NGA.2.6_1,705.4108442795507,259274,367.5503461600472
NGA,NGA.2_1,NGA.2.7_1,2759.1187285310975,250122,90.65285861517101
NGA,NGA.2_1,NGA.2.8_1,1738.983185341155,241066,138.62468713445756
NGA,NGA.2_1,NGA.2.9_1,1168.659840682974,162329,138.90183811324744
NGA,NGA.2_1,NGA.2.10_1,585.5574640273402,209412,357.6284359176444
NGA,NGA.2_1,NGA.2.11_1,508.055451869013,123403,242.89277783759675
NGA,NGA.2_1,NGA.2.12_1,2190.9186813759416,224451,102.44606607628185
NGA,NGA.2_1,NGA.2.13_1,763.3791286324553,237215,310.7433660453299
NGA,NGA.2_1,NGA.2.14_1,670.3410824648702,224413,334.7743497606095
NGA,NGA.2_1,NGA.2.15_1,210.63929514384472,200230,950.5823681344154
NGA,NGA.2_1,NGA.2.16_1,822.7386336214824,136342,165.71726965082195
NGA,NGA.2_1,NGA.2.17_1,1618.634029045919,214829,132.72240428963914
NGA,NGA.2_1,NGA.2.18_1,4365.748773887652,288487,66.07961542026742
NGA,NGA.2_1,NGA.2.19_1,4610.134519927,76496,16.593008223372035
NGA,NGA.2_1,NGA.2.20_1,141.03743777032471,283706,2011.5651878333667
NGA,NGA.2_1,NGA.2.21_1,363.2837559601399,284225,782.3773987603939
NGA,NGA.3_1,NGA.3.1_1,179.0232454505611,214961,1200.7435093637796
NGA,NGA.3_1,NGA.3.2_1,92.74696701741112,67026,722.6759230565178
NGA,NGA.3_1,NGA.3.3_1,185.92188841076953,270737,1456.1868014262143
NGA,NGA.3_1,NGA.3.4_1,141.11147577621824,100747,713.9532730829753
NGA,NGA.3_1,NGA.3.5_1,300.7196041523831,301197,1001.5875115590235
NGA,NGA.3_1,NGA.3.6_1,198.92560491534013,168407,846.5828221141848
NGA,NGA.3_1,NGA.3.7_1,169.26095784469092,258326,1526.1995636172203
NGA,NGA.3_1,NGA.3.8_1,212.8937762215818,107449,504.7070980983779
NGA,NGA.3_1,NGA.3.9_1,174.53255380799527,208945,1197.1692125118511
NGA,NGA.3_1,NGA.3.10_1,319.6846797986437,296447,927.3106242899092
NGA,NGA.3_1,NGA.3.11_1,128.1658334195822,112729,879.5557832558544
NGA,NGA.3_1,NGA.3.12_1,267.61710025079293,208182,777.9099310354446
NGA,NGA.3_1,NGA.3.13_1,328.7506757547604,203476,618.9371307993536
NGA,NGA.3_1,NGA.3.14_1,130.02912657258042,217947,1676.1398445474065
NGA,NGA.3_1,NGA.3.15_1,474.6609546652756,154432,325.3522298013818
NGA,NGA.3_1,NGA.3.16_1,251.3419415972499,192517,765.9565243133558
NGA,NGA.3_1,NGA.3.17_1,224.26916189023524,142863,637.0158018868501
NGA,NGA.3_1,NGA.3.18_1,356.69727647865034,280325,785.8904973073953
NGA,NGA.3_1,NGA.3.19_1,131.6923221733544,112784,856.4204665746249
NGA,NGA.3_1,NGA.3.20_1,120.41854678360912,168973,1403.2140771773531
NGA,NGA.3_1,NGA.3.21_1,201.1172812486883,194006,964.6411228088601
NGA,NGA.3_1,NGA.3.22_1,229.63062389508133,227904,992.4808639814948
NGA,NGA.3_1,NGA.3.23_1,272.22458060375715,162942,598.5572634132332
NGA,NGA.3_1,NGA.3.24_1,151.98672186235007,192718,1267.99234590071
NGA,NGA.3_1,NGA.3.25_1,84.59069765835659,140086,1656.0449774959518
NGA,NGA.3_1,NGA.3.26_1,471.9863883097076,270625,573.3745860111999
NGA,NGA.3_1,NGA.3.27_1,52.73054190389191,75902,1439.4314425658854
NGA,NGA.3_1,NGA.3.28_1,274.63125711281754,194234,707.2537993015462
NGA,NGA.3_1,NGA.3.29_1,303.0621040456555,192356,634.7081915956807
NGA,NGA.3_1,NGA.3.30_1,130.0065230952097,115251,886.5016712707288
NGA,NGA.3_1,NGA.3.31_1,185.58311497462267,480495,2589.109467559614
NGA,NGA.4_1,NGA.4.1_1,165.14098134144757,528124,3198.0190241696832
NGA,NGA.4_1,NGA.4.2_1,380.5829130122197,231055,607.1081808987607
NGA,NGA.4_1,NGA.4.3_1,746.8184404609481,240565,322.11979105861326
NGA,NGA.4_1,NGA.4.4_1,111.05330684506964,424752,3824.757785849377
NGA,NGA.4_1,NGA.4.5_1,391.39289424806384,164401,420.0408398211825
NGA,NGA.4_1,NGA.4.6_1,167.43867346537618,275578,1645.8443816863219
NGA,NGA.4_1,NGA.4.7_1,569.3772248080629,228270,400.91171556247235
NGA,NGA.4_1,NGA.4.8_1,56.36141027262352,138825,2463.121474932851
NGA,NGA.4_1,NGA.4.9_1,106.26353447915216,227228,2138.3440811916516
NGA,NGA.4_1,NGA.4.10_1,89.03168140641154,609561,6846.56282315368
NGA,NGA.4_1,NGA.4.11_1,109.3026441969463,300417,2748.487945622756
NGA,NGA.4_1,NGA.4.12_1,223.5504348401797,435321,1947.305538954639
NGA,NGA.4_1,NGA.4.13_1,92.65068340206815,217437,2346.84723324066
NGA,NGA.4_1,NGA.4.14_1,63.013371725609616,213876,3394.136738648401
NGA,NGA.4_1,NGA.4.15_1,170.27612989779152,345808,2030.8659834327439
NGA,NGA.4_1,NGA.4.16_1,404.86611848354255,325945,805.0686019883617
NGA,NGA.4_1,NGA.4.17_1,31.186558141396414,214059,6863.822517043404
NGA,NGA.4_1,NGA.4.18_1,14.072793147090174,154184,10956.176104377728
NGA,NGA.4_1,NGA.4.19_1,366.1694863078758,258744,706.6235982930804
NGA,NGA.4_1,NGA.4.20_1,237.4009955965643,275432,1160.1973248168892
NGA,NGA.4_1,NGA.4.21_1,132.59040620613038,253550,1912.2801359083323
NGA,NGA.5_1,NGA.5.1_1,6198.2632588048045,511461,82.51682425289947
NGA,NGA.5_1,NGA.5.2_1,4028.818739558465,771481,191.4906204205528
NGA,NGA.5_1,NGA.5.3_1,662.880246110909,129986,196.09273434021077
NGA,NGA.5_1,NGA.5.4_1,994.012093600271,233116,234.52028551852263
NGA,NGA.5_1,NGA.5.5_1,2530.7569567505393,388761,153.6145140144806
NGA,NGA.5_1,NGA.5.6_1,533.0837040423568,140546,263.6471513464849
NGA,NGA.5_1,NGA.5.7_1,3029.950118900572,442273,145.96708943858135
NGA,NGA.5_1,NGA.5.8_1,5384.181914480792,436377,81.0479673479013
NGA,NGA.5_1,NGA.5.9_1,667.2850767672611,241326,361.65352471110464
NGA,NGA.5_1,NGA.5.10_1,1574.6243772301814,356636,226.48957120004394
NGA,NGA.5_1,NGA.5.11_1,556.6445618286156,182471,327.80523248187365
NGA,NGA.5_1,NGA.5.12_1,1988.9480153185611,464428,233.50434321211486
NGA,NGA.5_1,NGA.5.13_1,2548.691664594515,227788,89.37448305903257
NGA,NGA.5_1,NGA.5.14_1,1234.2983865494336,407222,329.9218442133893
NGA,NGA.5_1,NGA.5.15_1,5268.462126987774,602671,114.39220506356286
NGA,NGA.5_1,NGA.5.16_1,921.3103859598286,369626,401.19595484090917
NGA,NGA.5_1,NGA.5.17_1,2212.03323333187,346007,156.4203443177152
NGA,NGA.5_1,NGA.5.18_1,7205.981211899462,544177,75.5174047777676
NGA,NGA.5_1,NGA.5.19_1,659.9276445252718,179222,271.57825783904815
NGA,NGA.5_1,NGA.5.20_1,1722.511581855061,298103,173.06298729147446
NGA,NGA.6_1,NGA.6.1_1,1646.301705569198,172404,104.72199562011171
NGA,NGA.6_1,NGA.6.2_1,1799.7625500166814,385489,214.18881062750586
NGA,NGA.6_1,NGA.6.3_1,438.92995177261025,126124,287.34425502440797
NGA,NGA.6_1,NGA.6.4_1,839.2558126278785,175859,209.54159310419328
NGA,NGA.6_1,NGA.6.5_1,749.1595910035014,279111,372.56547650431867
NGA,NGA.6_1,NGA.6.6_1,895.0574645727013,285037,318.45664807239626
NGA,NGA.6_1,NGA.6.7_1,2575.055442404466,478854,185.9587145637799
NGA,NGA.6_1,NGA.6.8_1,754.7257839964577,552061,731.4722932568991
NGA,NGA.7_1,NGA.7.1_1,1050.500982765645,274688,261.4828586612373
NGA,NGA.7_1,NGA.7.2_1,1265.675416528334,174677,138.0108973587618
NGA,NGA.7_1,NGA.7.3_1,891.5760803398069,144538,162.11516121530778
NGA,NGA.7_1,NGA.7.4_1,1596.2094295574566,311987,195.4549285468745
NGA,NGA.7_1,NGA.7.5_1,1926.253467854468,540626,280.66192171592513
NGA,NGA.7_1,NGA.7.6_1,2840.222043551527,292566,103.00814355843947
NGA,NGA.7_1,NGA.7.7_1,2495.7178279871896,256777,102.88703198754328
NGA,NGA.7_1,NGA.7.8_1,1252.406627918948,182399,145.638801275814
NGA,NGA.7_1,NGA.7.9_1,2710.325423380346,343044,126.56930309577068
NGA,NGA.7_1,NGA.7.10_1,1557.3055247796426,340350,218.55056351139527
NGA,NGA.7_1,NGA.7.11_1,3084.6971733295386,371594,120.46368869295247
NGA,NGA.7_1,NGA.7.12_1,1388.2732808190212,247947,178.60100271736266
NGA,NGA.7_1,NGA.7.13_1,833.9962717177975,449757,539.2793891915454
NGA,NGA.7_1,NGA.7.14_1,424.4280080510423,147997,348.6975345467815
NGA,NGA.7_1,NGA.7.15_1,515.1672760630482,194774,378.079138660513
NGA,NGA.7_1,NGA.7.16_1,637.2267946620427,106470,167.0833695191161
NGA,NGA.7_1,NGA.7.17_1,1089.826259512448,250736,230.06969946950164
NGA,NGA.7_1,NGA.7.18_1,741.1496836264072,264833,357.32727929422543
NGA,NGA.7_1,NGA.7.19_1,1338.114330611656,400715,299.4624531200051
NGA,NGA.7_1,NGA.7.20_1,385.2197714796767,116854,303.3437238985667
NGA,NGA.7_1,NGA.7.21_1,1526.0553641511058,326159,213.7268461301412
NGA,NGA.7_1,NGA.7.22_1,1271.8756648520043,290205,228.17088809838052
NGA,NGA.7_1,NGA.7.23_1,767.647199735278,351056,457.31424555585056
NGA,NGA.8_1,NGA.8.1_1,2487.0999410298987,119633,48.101404381224995
NGA,NGA.8_1,NGA.8.2_1,2219.5594062021523,227046,102.29327467674959
NGA,NGA.8_1,NGA.8.3_1,4656.6624744055225,437420,93.93422916180795
NGA,NGA.8_1,NGA.8.4_1,1074.9754742321454,126137,117.33942124595876
NGA,NGA.8_1,NGA.8.5_1,3371.9378872366024,275673,81.75506465984216
NGA,NGA.8_1,NGA.8.6_1,1409.3406684594668,105780,75.05637378337123
NGA,NGA.8_1,NGA.8.7_1,6572.499570617283,370038,56.30095461006571
NGA,NGA.8_1,NGA.8.8_1,1821.230675082011,166908,91.64572191959377
NGA,NGA.8_1,NGA.8.9_1,2548.768537421241,239525,93.97675641521509
NGA,NGA.8_1,NGA.8.10_1,2366.9541621641924,152297,64.34302887418373
NGA,NGA.8_1,NGA.8.11_1,2442.940368836192,430733,176.31744331328056
NGA,NGA.8_1,NGA.8.12_1,2115.7140642155464,195329,92.3229671266675
NGA,NGA.8_1,NGA.8.13_1,892.5741038066052,319113,357.51989514266984
NGA,NGA.8_1,NGA.8.14_1,2820.272009273516,142747,50.61462140198694
NGA,NGA.8_1,NGA.8.15_1,1245.425223779645,95147,76.39720007536519
NGA,NGA.8_1,NGA.8.16_1,5988.452122770408,277639,46.36239787979756
NGA,NGA.8_1,NGA.8.17_1,2120.9434420490593,183009,86.2866007512174
NGA,NGA.8_1,NGA.8.18_1,742.1519591047555,89182,120.16676491372283
NGA,NGA.8_1,NGA.8.19_1,5361.6859918624705,217857,40.6321818045006
NGA,NGA.8_1,NGA.8.20_1,2996.76382011182,168976,56.38615858412722
NGA,NGA.8_1,NGA.8.21_1,5241.407064582241,223991,42.734898709465696
NGA,NGA.8_1,NGA.8.22_1,136.6342619095526,862494,6312.428434465015
NGA,NGA.8_1,NGA.8.23_1,2317.4998193163246,180801,78.01554006305696
NGA,NGA.8_1,NGA.8.24_1,3315.176173282985,183295,55.28967102176197
NGA,NGA.8_1,NGA.8.25_1,1543.5283592855506,159516,103.34503997959247
NGA,NGA.8_1,NGA.8.26_1,1359.0177883477115,373885,275.11413257847636
NGA,NGA.8_1,NGA.8.27_1,2537.0222501602034,156319,61.61514743914014
NGA,NGA.8_1,NGA.8.28_1,1213.6532807390736,161183,132.80811130988334
NGA,NGA.9_1,NGA.9.1_1,289.1316279278178,221882,767.4082617325878
NGA,NGA.9_1,NGA.9.2_1,5396.063181951249,223595,41.436690502046105
NGA,NGA.9_1,NGA.9.3_1,791.4048607911119,393132,496.7520664543474
NGA,NGA.9_1,NGA.9.4_1,90.1738872460696,39780,441.14766718936016
NGA,NGA.9_1,NGA.9.5_1,314.0901075528854,153056,487.2996516588125
NGA,NGA.9_1,NGA.9.6_1,1260.0281240242591,250717,198.97730472813873
NGA,NGA.9_1,NGA.9.7_1,2916.066085920285,275921,94.62096943969696
NGA,NGA.9_1,NGA.9.8_1,162.09136104388784,280358,1729.629501501257
NGA,NGA.9_1,NGA.9.9_1,179.279421654236,271029,1511.7685984212687
NGA,NGA.9_1,NGA.9.10_1,932.1315541038408,116097,124.55001602388263
NGA,NGA.9_1,NGA.9.11_1,2011.3903945161808,240978,119.80667733971394
NGA,NGA.9_1,NGA.9.12_1,967.778086849848,164383,169.85608811940813
NGA,NGA.9_1,NGA.9.13_1,1163.566121067455,257498,221.30070250221058
NGA,NGA.9_1,NGA.9.14_1,392.66420121801934,234647,597.5767571175064
NGA,NGA.9_1,NGA.9.15_1,1117.3236659141048,289202,258.8345783971183
NGA,NGA.9_1,NGA.9.16_1,979.2744023591672,251872,257.2026792421163
NGA,NGA.9_1,NGA.9.17_1,670.610348961437,284687,424.51924644600246
NGA,NGA.9_1,NGA.9.18_1,1764.5847870724676,311593,176.58148380444104
NGA,NGA.10_1,NGA.10.1_1,469.42155161055314,157508,335.53636269915785
NGA,NGA.10_1,NGA.10.2_1,875.6641031934296,221391,252.82639678001726
NGA,NGA.10_1,NGA.10.3_1,121.96171842395138,129641,1062.9646882258141
NGA,NGA.10_1,NGA.10.4_1,1715.2197465511376,218256,127.24666937799442
NGA,NGA.10_1,NGA.10.5_1,540.8145121411286,307517,568.6182472850353
NGA,NGA.10_1,NGA.10.6_1,387.96728747144016,304751,785.5069482435009
NGA,NGA.10_1,NGA.10.7_1,506.97476900591494,282329,556.8896467048955
NGA,NGA.10_1,NGA.10.8_1,540.3383386179286,254951,471.8358513151424
NGA,NGA.10_1,NGA.10.9_1,477.6033110576537,218198,456.86031681145596
NGA,NGA.10_1,NGA.10.10_1,687.1254313023248,362063,526.9241735293854
NGA,NGA.10_1,NGA.10.11_1,1713.451713019446,169049,98.65991478808685
NGA,NGA.10_1,NGA.10.12_1,862.7547838257286,227748,263.97767276362475
NGA,NGA.10_1,NGA.10.13_1,435.4839760093252,202708,465.47751735338096
NGA,NGA.10_1,NGA.10.14_1,496.40251367362856,183770,370.2036048125733
NGA,NGA.10_1,NGA.10.15_1,306.53661143030376,240973,786.1149076960722
NGA,NGA.10_1,NGA.10.16_1,211.63090331702267,105026,496.2696768471061
NGA,NGA.10_1,NGA.10.17_1,438.77101814093766,268646,612.2692449885288
NGA,NGA.10_1,NGA.10.18_1,137.84963933985682,222505,1614.1137623975383
NGA,NGA.10_1,NGA.10.19_1,831.0679770615282,496872,597.8716708070368
NGA,NGA.10_1,NGA.10.20_1,779.2449182972259,327212,419.9090585216908
NGA,NGA.10_1,NGA.10.21_1,411.4861869803618,181855,441.9467912994101
NGA,NGA.10_1,NGA.10.22_1,100.35187409144118,303628,3025.633579332385
NGA,NGA.10_1,NGA.10.23_1,1637.3987748543364,146123,89.24093644384165
NGA,NGA.10_1,NGA.10.24_1,504.834498948964,331789,657.2233092048292
NGA,NGA.10_1,NGA.10.25_1,1409.942056361044,30819,21.858345072379468
NGA,NGA.11_1,NGA.11.1_1,530.9234526469351,218911,412.3212092225584
NGA,NGA.11_1,NGA.11.2_1,201.97174054042335,231593,1146.6604158597531
NGA,NGA.11_1,NGA.11.3_1,330.841235884174,229340,693.2025851828545
NGA,NGA.11_1,NGA.11.4_1,460.13372861902127,193648,420.851565437698
NGA,NGA.11_1,NGA.11.5_1,309.5717137378693,210333,679.432230614261
NGA,NGA.11_1,NGA.11.6_1,328.78979924151236,197727,601.3781463297763
NGA,NGA.11_1,NGA.11.7_1,465.7543426230004,314448,675.1370222961643
NGA,NGA.11_1,NGA.11.8_1,922.5543689769738,227143,246.21096342742408
NGA,NGA.11_1,NGA.11.9_1,289.0788656495086,178861,618.7273483245871
NGA,NGA.11_1,NGA.11.10_1,1097.3745721659566,346339,315.6069119739208
NGA,NGA.11_1,NGA.11.11_1,301.75234512890654,214447,710.672190164387
NGA,NGA.11_1,NGA.11.12_1,537.8841607379861,288126,535.6655224884969
NGA,NGA.11_1,NGA.11.13_1,453.0909553015139,349933,772.3239581490511
NGA,NGA.12_1,NGA.12.1_1,1299.9812842337242,385045,296.19272574909826
NGA,NGA.12_1,NGA.12.2_1,106.17516141463156,491617,4630.244903326818
NGA,NGA.12_1,NGA.12.3_1,254.54186493768347,150735,592.1815652482262
NGA,NGA.12_1,NGA.12.4_1,344.6828507956983,172241,499.708644054622
NGA,NGA.12_1,NGA.12.5_1,1274.8729546645473,241426,189.37259521951782
NGA,NGA.12_1,NGA.12.6_1,512.7865656214037,188665,367.9211052874844
NGA,NGA.12_1,NGA.12.7_1,688.1660707179208,136174,197.8795610454002
NGA,NGA.12_1,NGA.12.8_1,1235.8407491149414,217469,175.96846531864432
NGA,NGA.12_1,NGA.12.9_1,971.7427813569476,290947,299.4074209573441
NGA,NGA.12_1,NGA.12.10_1,402.96673809602106,102249,253.7405456418479
NGA,NGA.12_1,NGA.12.11_1,844.2397947532481,599897,710.5765491371277
NGA,NGA.12_1,NGA.12.12_1,260.0384341366332,484049,1861.4517565725068
NGA,NGA.12_1,NGA.12.13_1,2319.541114330251,274159,118.19536127479303
NGA,NGA.12_1,NGA.12.14_1,2368.0050047498044,232237,98.07285015621721
NGA,NGA.12_1,NGA.12.15_1,2845.0962034536233,206952,72.73989531488735
NGA,NGA.12_1,NGA.12.16_1,1240.9614898143648,225751,181.9162011496183
NGA,NGA.12_1,NGA.12.17_1,705.0781351041494,142191,201.6670109604186
NGA,NGA.12_1,NGA.12.18_1,2030.332936917867,180814,89.05632998028562
NGA,NGA.13_1,NGA.13.1_1,321.498061696572,465339,1447.40841529298
NGA,NGA.13_1,NGA.13.2_1,175.57820380971447,129540,737.7908942524035
NGA,NGA.13_1,NGA.13.3_1,220.15279374420905,202779,921.0830194396929
NGA,NGA.13_1,NGA.13.4_1,312.23291739460285,245774,787.1495486473277
NGA,NGA.13_1,NGA.13.5_1,278.51898269762484,265794,954.3119733729612
NGA,NGA.13_1,NGA.13.6_1,285.50830773429027,138889,486.4622017558163
NGA,NGA.13_1,NGA.13.7_1,424.3556129942268,222584,524.5223420740476
NGA,NGA.13_1,NGA.13.8_1,260.85541564626726,242596,930.0017766507561
NGA,NGA.13_1,NGA.13.9_1,341.80104261134966,327416,957.9139884962071
NGA,NGA.13_1,NGA.13.10_1,201.42173223106292,222092,1102.6218349925864
NGA,NGA.13_1,NGA.13.11_1,1008.140610806378,255833,253.767180150959
NGA,NGA.13_1,NGA.13.12_1,100.5795632924784,62261,619.0223735506718
NGA,NGA.13_1,NGA.13.13_1,388.7019470772793,209124,538.0060521241054
NGA,NGA.13_1,NGA.13.14_1,338.2576299816046,173882,514.0519668675506
NGA,NGA.13_1,NGA.13.15_1,141.76753325948718,214396,1512.30676778142
NGA,NGA.13_1,NGA.13.16_1,467.8673935161941,210925,450.82218364229595
NGA,NGA.14_1,NGA.14.1_1,292.9746217001426,195374,666.863221347424
NGA,NGA.14_1,NGA.14.2_1,453.455000977668,292582,645.2283013070336
NGA,NGA.14_1,NGA.14.3_1,335.1138467696195,405928,1211.3137189435895
NGA,NGA.14_1,NGA.14.4_1,158.18133140199814,365837,2312.769760865591
NGA,NGA.14_1,NGA.14.5_1,69.22251944513897,275164,3975.0647940238023
NGA,NGA.14_1,NGA.14.6_1,619.4479015957469,248561,401.2621551541093
NGA,NGA.14_1,NGA.14.7_1,347.9495165478013,304454,874.994749297702
NGA,NGA.14_1,NGA.14.8_1,328.5517608277369,373841,1137.845066050365
NGA,NGA.14_1,NGA.14.9_1,184.29405559005895,211910,1149.8471793977424
NGA,NGA.14_1,NGA.14.10_1,898.8677548209278,224403,249.65073982958208
NGA,NGA.14_1,NGA.14.11_1,834.9779123134726,232169,278.05406176162137
NGA,NGA.14_1,NGA.14.12_1,275.1641527542965,219709,798.4651990486046
NGA,NGA.14_1,NGA.14.13_1,497.60598571938937,455253,914.8865027052285
NGA,NGA.14_1,NGA.14.14_1,372.0145453911072,188074,505.5555013373834
NGA,NGA.14_1,NGA.14.15_1,252.363164133349,263271,1043.222773434903
NGA,NGA.14_1,NGA.14.16_1,928.8640966042616,354338,381.4745357209819
NGA,NGA.14_1,NGA.14.17_1,899.1509214000869,187652,208.6991132787843
NGA,NGA.15_1,NGA.15.1_1,1019.6492425888292,200617,196.75099202804807
NGA,NGA.15_1,NGA.15.2_1,1601.8218008166066,2695148,1682.5517037076268
NGA,NGA.15_1,NGA.15.3_1,821.904992415831,786505,956.9293376454868
NGA,NGA.15_1,NGA.15.4_1,968.6954462689988,525407,542.3861565816619
NGA,NGA.15_1,NGA.15.5_1,1720.2416380433838,333826,194.05762110240298
NGA,NGA.15_1,NGA.15.6_1,1313.332054828054,301584,229.63271085276634
NGA,NGA.16_1,NGA.16.1_1,2899.6770564563312,599480,206.74026394257126
NGA,NGA.16_1,NGA.16.2_1,1817.3740715187528,330122,181.64779897191
NGA,NGA.16_1,NGA.16.3_1,840.1613335215296,314115,373.87462082239546
NGA,NGA.16_1,NGA.16.4_1,3746.311314121769,324946,86.73758605567878
NGA,NGA.16_1,NGA.16.5_1,1431.077856943753,369767,258.38356606934303
NGA,NGA.16_1,NGA.16.6_1,13.27492288362423,332362,25036.8309415942
NGA,NGA.16_1,NGA.16.7_1,1068.7780308395666,244159,228.4468738641677
NGA,NGA.16_1,NGA.16.8_1,1681.947362713632,323310,192.22361363222203
NGA,NGA.16_1,NGA.16.9_1,1922.0450243096109,219665,114.28712502658598
NGA,NGA.16_1,NGA.16.10_1,865.4818107579632,233089,269.3170406387485
NGA,NGA.16_1,NGA.16.11_1,2206.0633007977444,426346,193.2610001924365
NGA,NGA.17_1,NGA.17.1_1,168.94585114082386,298763,1768.3950093037074
NGA,NGA.17_1,NGA.17.2_1,104.54417374643371,262212,2508.1455102029995
NGA,NGA.17_1,NGA.17.3_1,150.9531778273821,194782,1290.3471314975363
NGA,NGA.17_1,NGA.17.4_1,98.07483254263914,251367,2563.012278310191
NGA,NGA.17_1,NGA.17.5_1,84.13178308240782,233853,2779.6035152486775
NGA,NGA.17_1,NGA.17.6_1,183.6644658055566,232209,1264.3109758957778
NGA,NGA.17_1,NGA.17.7_1,76.3680889920353,188997,2474.81641212354
NGA,NGA.17_1,NGA.17.8_1,176.65784815447228,225204,1274.8032558569278
NGA,NGA.17_1,NGA.17.9_1,182.7438889029239,315340,1725.5843787340707
NGA,NGA.17_1,NGA.17.10_1,34.99444908945366,231801,6623.936253645961
NGA,NGA.17_1,NGA.17.11_1,196.14158041633883,372970,1901.5345915349378
NGA,NGA.17_1,NGA.17.12_1,603.0458626218947,240852,399.3925088099185
