lca_mfg_kg,lca_trans_kg,lca_constr_kg,lca_ops_kg,lca_eolts_kg,total_emissions_ghg_kg,total_emissions_ssa_kg,total_population,social_carbon_cost_usd,user_emissions_kg_per_user,annualized_per_user_emissions,per_user_scc_usd,total_ssa_scc_usd,per_user_annualized_scc_usd,decile,strategy,algorithm,technology
20176650.327301785,14082.385076020571,128005.33709674753,10481.792016318772,1701766.3012985268,22030986.142789397,12784050333.82376,230593.01923528663,1652323.9607092047,95.54055979600138,3.184685326533379,7.165541984700103,958803775.0367819,0.23885139949000342,Decile 5,access,pcsf,fiber
3910444.1794117955,2062.940517691573,16862.868501324032,1380.8258658451095,224183.31930247918,4154934.1335991356,1922468620.3024344,289191.5334094569,311620.0600199352,14.367412782158803,0.47891375940529346,1.0775559586619103,144185146.52268258,0.03591853195539701,Decile 5,access,prims,fiber
91105980.26639079,9942.18632174322,89721.37914902234,7346.887692241601,1192800.4175828542,92405791.13713665,9406281931.477417,1314503.9284249165,6930434.335285249,70.29708252592324,2.3432360841974416,5.272281189444244,705471144.8608063,0.17574270631480812,Decile 5,regional,pcsf,fiber
961661.5678389252,2088.440281844706,17098.661987689127,1400.133953608775,227318.07460458452,1209566.8786666524,102326585.30939372,1581692.643379407,90717.51589999894,0.7647294079096938,0.02549098026365646,0.05735470559322704,7674493.898204531,0.0019118235197742347,Decile 5,regional,prims,fiber
26696788.528926812,34942.2490556913,123139.63302304114,18461.409946914802,1567082.5565337848,28440414.377486244,19017699203.52784,206334.36327946297,2133031.078311468,137.83653835190813,4.5945512783969376,10.337740376393109,1426327440.2645876,0.3445913458797703,Decile 6,access,pcsf,fiber
5674517.25718535,5662.625303879002,19211.21604302865,2880.194834450541,244483.11897436812,5946754.412341077,3131357336.593667,262023.95020581965,446006.5809255808,22.695461264780967,0.7565153754926989,1.7021595948585728,234851800.24452507,0.05673865316195243,Decile 6,access,prims,fiber
167866316.19760227,34088.59414159001,120109.57346278931,18007.135637887826,1528521.831886826,169567043.33273137,15143145968.618345,1544966.103197564,12717528.249954853,109.75453958619818,3.6584846528732724,8.231590468964864,1135735947.6463761,0.27438634896549546,Decile 6,regional,pcsf,fiber
1845224.4974942417,6800.329886283938,23249.51370841216,3485.6267888755156,295874.74386519013,2174634.7117430037,178392420.27503303,1681913.028466797,163097.60338072528,1.2929531283346818,0.04309843761115606,0.09697148462510113,13379431.520627478,0.0032323828208367044,Decile 6,regional,prims,fiber
25507192.300526436,13405.248848660522,83631.96425849404,25408.94574456158,1516779.5519816855,27146418.01135984,18630828520.29501,173826.54733016016,2035981.3508519882,156.16957494874973,5.205652498291657,11.71271812115623,1397312139.0221257,0.39042393737187436,Decile 7,access,pcsf,fiber
6692194.658652844,2757.8547015048935,15977.761431462945,4854.341003838823,289778.46019230894,7005563.07598196,3693236908.5953574,226293.26102316432,525417.230698647,30.957895274065812,1.0319298424688603,2.321842145554936,276992768.1446518,0.07739473818516453,Decile 7,access,prims,fiber
145389306.98375994,12109.975787016008,75401.71888410849,22908.444171552645,1367512.8451388893,146867239.9677415,16798546952.699745,1043011.1619184812,11015042.99758061,140.8108036903446,4.69369345634482,10.560810276775843,1259891021.4524806,0.35202700922586144,Decile 7,regional,pcsf,fiber
1813736.7586724213,3072.6316211079516,17977.873502995717,5462.0122400606515,326053.2161264854,2166302.492163071,220272421.48404217,1173261.2131426411,162472.6869122303,1.8463940236808112,0.061546467456027036,0.13847955177606083,16520431.611303162,0.004615985059202027,Decile 7,regional,prims,fiber
21749953.81567387,13173.439372052675,116123.29555941206,25257.689378173487,1572927.7747684221,23477436.01475193,19312407332.622036,122598.48755420286,1760807.7011063946,191.4985778627339,6.383285928757797,14.362393339705042,1448430549.9466527,0.47874644465683475,Decile 8,access,pcsf,fiber
4969761.550378796,2612.815417041337,21316.663824411957,4636.534563217585,288741.1387464811,5287068.7029299475,3631238924.8563523,146835.47366802,396530.1527197461,36.00675348304096,1.2002251161013653,2.700506511228072,272342919.3642264,0.0900168837076024,Decile 8,access,prims,fiber
69169531.00400107,11027.394545140745,96857.45648980916,21067.224609793364,1311965.7237793275,70610448.80342513,10209981371.764502,697452.896112309,5295783.660256884,101.24045537270939,3.37468184575698,7.593034152953203,765748602.8823375,0.25310113843177345,Decile 8,regional,pcsf,fiber
2025213.710331684,3476.1968332729516,29067.558499216768,6322.412398117624,393729.5259135295,2457809.4039758206,324438188.1649244,763988.9795283565,184335.70529818654,3.2170744210121107,0.10723581403373703,0.2412805815759083,24332864.112369325,0.008042686052530276,Decile 8,regional,prims,fiber
19270142.881055444,27238.88830639636,188956.93729695893,13554.839991705414,1494108.7473931974,20994002.294043705,20404337364.54991,76422.87144048163,1574550.172053278,274.70836803605187,9.156945601201729,20.603127602703893,1530325302.3412437,0.6867709200901297,Decile 9,access,pcsf,fiber
4225238.708324031,5166.026759088527,34514.29234366327,2475.8853357686603,272909.3032435771,4540304.216006129,4164582865.1934233,80977.44163907322,340522.81620045967,56.068753520799575,1.8689584506933192,4.2051565140599685,312343714.88950676,0.14017188380199894,Decile 9,access,prims,fiber
32903148.948130764,17254.284112854955,119095.18977694237,8543.302322217649,941702.2066701662,33989743.93101294,6475529885.396327,389873.02463564667,2549230.7948259707,87.18157395674615,2.906052465224872,6.538618046755961,485664741.4047246,0.21795393489186538,Decile 9,regional,pcsf,fiber
651134.3586841549,4530.400395959999,30066.84829508738,2156.8476051995644,237742.7454469928,925631.2004273946,151833050.86904517,452816.53072916664,69422.34003205459,2.0441638889305973,0.06813879629768657,0.1533122916697948,11387478.815178387,0.005110409722326493,Decile 9,regional,prims,fiber
5847674.876048476,11240.735018101232,85513.57137441207,8849.993856537068,1197587.9218578353,7150867.0981553625,7035460197.249126,24988.64748580035,536315.0323616521,286.1646314478925,9.538821048263083,21.462347358591934,527659514.7936844,0.7154115786197311,Decile 10,access,pcsf,fiber
1405642.9004299103,2214.9791460593206,15362.904000316454,1589.9418517567924,215152.1446214057,1639962.8700494487,1362704886.7650535,29587.53307368709,122997.21525370865,55.42749596477536,1.8475831988258453,4.157062197358152,102202866.50737901,0.13856873991193838,Decile 10,access,prims,fiber
20524174.125542115,8989.76793535867,68018.43353441771,7039.382278577069,952574.5814995046,21560796.290789973,3119961729.087007,169899.49337938096,1617059.7218092482,126.90324062735903,4.230108020911968,9.517743047051928,233997129.68152553,0.3172581015683976,Decile 10,regional,pcsf,fiber
1081655.1796121355,4008.060492937267,29299.227442119616,3032.243639184852,410325.5230777025,1528320.2342640795,137888887.25059292,272496.9529854911,114624.01756980596,5.608577334607679,0.18695257782025596,0.4206433000955759,10341666.543794468,0.014021443336519196,Decile 10,regional,prims,fiber
934738.8455056227,15536.68218633617,67792.40731400331,6476.4668943362085,829251.807145444,1853796.2090457422,491124281.2665717,519958.09644696617,139034.71567843066,3.5652800133574276,0.11884266711191425,0.26739600100180705,36834321.094992876,0.008913200033393569,Decile 1,access,pcsf,fiber
415992.0674321612,4203.352583599031,17544.22162731368,1676.0663186056227,214604.82177633006,654020.5297380097,81742976.92159063,1102144.8938164238,49051.53973035073,0.5934070315140842,0.01978023438380281,0.04450552736355632,6130723.269119297,0.0014835175787852107,Decile 1,access,prims,fiber
13545472.305105388,7016.2535064926205,30015.681723001853,2867.5124057705393,367158.4960276271,13952530.248768281,357156161.7220917,5381366.7048040535,1046439.7686576211,2.5927484622656505,0.08642494874218835,0.1944561346699238,26786712.12915688,0.006481871155664127,Decile 1,regional,pcsf,fiber
216290.557192475,1662.607708551972,6279.410248931436,599.895979571733,76811.14306230581,301643.614191836,6143059.406158222,6764055.809326172,22623.2710643877,0.04459508062839082,0.0014865026876130273,0.003344631047129312,460729.45546186675,0.00011148770157097707,Decile 1,regional,prims,fiber
3651754.9923843397,12719.931298606956,101627.77243467308,7094.13152900738,1058687.9497074103,4831884.777354037,1932727185.2346241,280042.3548656844,362391.3583015528,17.254121362004454,0.5751373787334818,1.2940591021503343,144954538.89259684,0.04313530340501114,Decile 2,access,pcsf,fiber
912193.0560910042,2352.880569586211,17231.669192073183,1202.8574944067623,179507.6295578454,1112488.0929049156,274124521.56313616,454595.561987559,83436.60696786868,2.4472040334950766,0.08157346778316922,0.18354030251213077,20559339.117235217,0.006118010083737692,Decile 2,access,prims,fiber
31646958.958580576,6260.416091176213,49042.14064863437,3423.3889801051278,510887.153075601,32216572.057376094,2021874309.2814462,1784854.7575651803,2416242.904303207,18.049968447474413,0.6016656149158137,1.353747633560581,151640573.19610846,0.04512492111868603,Decile 2,regional,pcsf,fiber
520070.6346967734,1652.272432824449,11528.15734590935,804.7235764371758,120092.38195484856,654148.170006793,31168923.466499448,2350888.51953125,49061.11275050947,0.27825571675224536,0.009275190558408178,0.020869178756418402,2337669.2599874586,0.0006956392918806134,Decile 2,regional,prims,fiber
7006412.957212594,16161.35227356085,62863.56970445169,20495.684133870855,1038891.9675159438,8144825.530840421,4016539856.572897,176173.29996626216,610861.9148130316,46.23189514188691,1.5410631713962304,3.4673921356415183,301240489.2429673,0.11557973785471727,Decile 3,access,pcsf,fiber
1135041.9470633185,2261.277523834006,8010.6706938568905,2611.7539461033853,132385.44163797237,1280311.0908650851,570507882.6602349,194968.40672731717,96023.33181488139,6.566761827498177,0.2188920609166059,0.49250713706236326,42788091.19951762,0.016416904568745443,Decile 3,access,prims,fiber
49844650.481364675,10304.91327256647,39752.71146323495,12960.750104486564,656958.7571990712,50564627.613404036,3097100750.7445064,1418410.2603406906,3792347.071005303,35.64880276687989,1.188293425562663,2.673660207515992,232282556.305838,0.08912200691719972,Decile 3,regional,pcsf,fiber
885047.4382717173,2819.79622667068,10214.714237063776,3330.3478867791223,168809.7672666021,1070222.063888833,39343975.82194653,2363230.2666266025,80266.65479166247,0.4528640644978381,0.015095468816594603,0.03396480483733786,2950798.1866459902,0.0011321601612445953,Decile 3,regional,prims,fiber
14862930.599419445,17546.630409452217,69957.37174151235,15570.598012071729,1458605.4587725159,16424610.658354998,9028774433.537863,253543.72783045337,1231845.7993766249,64.78018919615421,2.159339639871807,4.858514189711566,677158082.5153396,0.16195047299038554,Decile 4,access,pcsf,fiber
2904870.9669754347,2812.4009173968766,10415.053780108045,2318.106178765153,217153.01645702607,3137569.544308731,1277730831.9304671,342247.7307705029,235317.7158231548,9.167539364673406,0.3055846454891135,0.6875654523505055,95829812.39478505,0.022918848411683516,Decile 4,access,prims,fiber
158784170.38848212,18093.321138605043,72166.59708575728,16062.311163909682,1504667.6258687975,160395160.24373916,8537875856.763278,2618351.9051996376,12029637.018280437,61.25806081498038,2.041935360499346,4.594354561123529,640340689.2572459,0.15314515203745097,Decile 4,regional,pcsf,fiber
1784710.3825052716,3956.6013485249005,15038.86840974547,3347.2408802007535,313559.1719664292,2120612.265110172,123440338.73327328,2394367.2036132812,159045.9198832629,0.8856671031536046,0.029522236771786822,0.06642503273652035,9258025.404995497,0.0022141677578840116,Decile 4,regional,prims,fiber
19237620.2406317,22689.60353816456,186493.2129913393,4569.348296949077,1552522.4438754057,21003894.849333555,12188054008.109165,230593.01923528663,1575292.1137000166,91.08642975831864,3.036214325277288,6.831482231873898,914104050.6081873,0.2277160743957966,Decile 5,access,pcsf,fiber
3738509.271117179,3196.8181854610248,24567.807861679197,601.9461470576371,204522.5801533426,3971398.42346472,1837547504.3249123,289191.5334094569,297854.881759854,13.732761732833119,0.4577587244277706,1.029957129962484,137816062.82436842,0.034331904332082795,Decile 5,access,prims,fiber
87086573.2878156,15975.149701049908,130716.64550102953,3202.7432629988703,1088192.5549637985,88324660.38124448,8990850538.955982,1314503.9284249165,6624349.528593336,67.19238982197497,2.239746327399166,5.0394292366481235,674313790.4216988,0.16798097455493746,Decile 5,regional,pcsf,fiber
913670.6823840076,3238.1729607810826,24911.339513343224,610.363159893123,207382.41934445975,1149812.9773624847,97271542.2297501,1581692.643379407,86235.97330218635,0.7269509548364729,0.024231698494549096,0.054521321612735464,7295365.667231257,0.001817377387091182,Decile 5,regional,prims,fiber
25428657.457744587,33252.959253470515,248378.81858006737,23820.292409632093,1543791.7152036815,27277901.24319144,18240343261.566944,206334.36327946297,2045842.593239358,132.20241558235145,4.406747186078381,9.915181168676359,1368025744.6175208,0.3305060389558786,Decile 6,access,pcsf,fiber
5430062.236762451,5399.076432138608,38749.98671923156,3716.242873680898,240849.47663167253,5718777.019419174,3011312244.362851,262023.95020581965,428908.276456438,21.825398078790425,0.7275132692930142,1.6369048559092816,225848418.3272138,0.05456349519697605,Decile 6,access,prims,fiber
159728105.31461418,32440.872180604365,242267.0364078583,23234.153706991212,1505804.1012174094,161531851.47812706,14425565000.355755,1544966.103197564,12114888.86085953,104.55365405351617,3.485121801783872,7.841524054013713,1081917375.0266817,0.26138413513379044,Decile 6,regional,pcsf,fiber
1768060.8570117755,6481.381669125746,46895.43573981553,4497.416480139273,291477.29097783763,2117412.3818786936,173698284.81258163,1681913.028466797,158805.928640902,1.2589309589978563,0.041964365299928544,0.09441982192483922,13027371.360943621,0.0031473273974946406,Decile 6,regional,prims,fiber
25113437.097059943,19317.71025487902,190408.22276584778,37026.20909310534,1648131.8576568596,27008321.096830633,18536051377.590626,173826.54733016016,2025624.0822622976,155.37512256704932,5.1791707522349775,11.653134192528698,1390203853.319297,0.38843780641762327,Decile 7,access,pcsf,fiber
6593614.136763107,3887.4215920935785,36377.20559256837,7073.801755660855,314873.1213324408,6955825.687035871,3667016038.324039,226293.26102316432,521686.9265276903,30.738103536913737,1.0246034512304578,2.30535776526853,275026202.8743029,0.07684525884228434,Decile 7,access,prims,fiber
142631527.57388163,17440.59018567937,171670.09544146858,33382.44933185338,1485938.7330767424,144339959.44191736,16509478807.992828,1043011.1619184812,10825496.958143802,138.38774186886272,4.61292472896209,10.379080640164704,1238210910.599462,0.3459693546721568,Decile 7,regional,pcsf,fiber
1804134.5451100108,4343.598818814835,40930.940378659965,7959.307296835501,354289.2519136666,2211657.643517988,224884191.56318158,1173261.2131426411,165874.32326384907,1.885051358336434,0.06283504527788113,0.14137885187523253,16866314.36723862,0.004712628395841084,Decile 7,regional,prims,fiber
21425466.740652904,24502.11749354329,99604.96660698253,9179.731772779289,1459194.6112318058,23017948.167758018,18934435203.980724,122598.48755420286,1726346.1125818514,187.75066990595127,6.258355663531709,14.081300242946346,1420082640.2985544,0.4693766747648782,Decile 8,access,pcsf,fiber
4898411.597072342,4692.4121243810205,18284.40691572099,1685.116283136256,267863.22961448855,5190936.76201007,3565214050.69559,146835.47366802,389320.2571507552,35.35206195300086,1.1784020651000289,2.651404646475065,267391053.80216926,0.08838015488250216,Decile 8,access,prims,fiber
68288409.42670862,20476.548937059775,83079.65833064711,7656.736458320599,1217101.8561494246,69616724.22658406,10066292872.538876,697452.896112309,5221254.316993805,99.81566441925544,3.3271888139751815,7.486174831444158,754971965.4404157,0.2495391610481386,Decile 8,regional,pcsf,fiber
1984864.9365158975,6311.950093881609,24932.75082930877,2297.8368726700637,365260.2565177935,2383667.730829552,314651265.68664736,763988.9795283565,178775.07981221637,3.120028946361364,0.10400096487871213,0.2340021709771023,23598844.92649855,0.00780007236590341,Decile 8,regional,prims,fiber
19693213.580746848,25972.52933788604,114208.81700192587,12163.595759690455,1430190.2849835274,21275748.80782988,20678170378.286884,76422.87144048163,1595681.1605872407,278.3950459699685,9.279834865665617,20.87962844774764,1550862778.3715162,0.6959876149249212,Decile 9,access,pcsf,fiber
4292555.398164278,4934.71752918449,20861.030849762028,2221.7649481708436,261234.1537130904,4581807.065204485,4202651251.4523997,80977.44163907322,343635.5298903364,56.58127711204045,1.8860425704013484,4.243595783403034,315198843.85893,0.14145319278010113,Decile 9,access,prims,fiber
33666930.873152174,16456.12732730413,71983.17738220109,7666.433241843512,901415.8773094898,34664452.488413006,6604071466.53458,389873.02463564667,2599833.9366309755,88.91215933907827,2.9637386446359426,6.668411950430871,495305359.9900936,0.2222803983476957,Decile 9,regional,pcsf,fiber
652695.6057406464,4328.897219956013,18172.919311036938,1935.4726725625592,227572.03279669987,904704.9277409018,148400474.45649478,452816.53072916664,67852.86958056764,1.9979503095526638,0.06659834365175546,0.1498462732164498,11130035.58423711,0.00499487577388166,Decile 9,regional,prims,fiber
5938057.37944676,9028.157066433056,200401.05106043958,14819.29383521265,1081789.1434422238,7244095.024851069,7127183530.732545,24988.64748580035,543307.1268638301,289.89544267921997,9.663181422640665,21.742158200941496,534538764.8049408,0.7247386066980499,Decile 10,access,pcsf,fiber
1421523.8723388906,1817.4794028212996,36002.964903946115,2662.353880017897,194348.36473524268,1656355.0352609186,1376325733.9478052,29587.53307368709,124226.6276445689,55.98151867328051,1.8660506224426838,4.1986139004960386,103224430.04608539,0.1399537966832013,Decile 10,access,prims,fiber
21055596.310865127,7229.85914045723,159401.19623936916,11787.429019237916,860466.9617797896,22094481.75704398,3197188850.368873,169899.49337938096,1657086.1317782986,130.0444240154831,4.334814133849436,9.753331801161233,239789163.77766553,0.32511106003870777,Decile 10,regional,pcsf,fiber
1082122.6295521345,3249.9723485945683,68662.73832666263,5077.484820607302,370649.7769734551,1529762.6020214544,138019021.28965858,272496.9529854911,114732.19515160908,5.613870486481754,0.18712901621605846,0.4210402864861315,10351426.596724391,0.014034676216204384,Decile 10,regional,prims,fiber
968264.3229701705,14129.937973504377,49418.581491125515,12779.96642793996,822583.5958609469,1867176.4047236873,494669082.4445391,519958.09644696617,140038.23035427654,3.5910132325713913,0.11970044108571304,0.2693259924428543,37100181.18334043,0.008977533081428478,Decile 1,access,pcsf,fiber
436063.12795483216,3839.2965894145045,12789.198385770806,3307.3698410337015,212879.1332919088,668878.12606296,83599958.61907226,1102144.8938164238,50165.859454722005,0.6068876513566375,0.020229588378554583,0.04551657385174781,6269996.896430419,0.0015172191283915936,Decile 1,access,prims,fiber
14486474.562627044,6393.405193075198,21880.509514425437,5658.4419985991235,364206.08711478044,14884613.006447924,381015568.8837133,5381366.7048040535,1116345.9754835942,2.765954045309741,0.09219846817699137,0.2074465533982306,28576167.666278496,0.006914885113274353,Decile 1,regional,pcsf,fiber
226635.37896844308,1532.3051514121214,4577.497088511369,1183.770503928235,76193.4863668006,310122.4380790954,6315733.105793259,6764055.809326172,23259.182855932155,0.04584859244530531,0.0015282864148435102,0.003438644433397898,473679.98293449444,0.00011462148111326327,Decile 1,regional,prims,fiber
3902912.5301464526,17948.263324305786,100404.27460195369,5911.194360117507,1098531.5658750078,5125707.828307837,2050254780.4472651,280042.3548656844,384428.0871230878,18.303330689981735,0.6101110229993911,1.3727498017486301,153769108.5335449,0.04575832672495434,Decile 2,access,pcsf,fiber
972736.4867365267,3239.379267086211,17024.21694348443,1002.2825779151032,186263.38142338305,1180265.7469483954,290825389.73946524,454595.561987559,88519.93102112965,2.5962984367645365,0.08654328122548455,0.19472238275734022,21811904.230459888,0.006490746091911341,Decile 2,access,prims,fiber
33922551.515533224,8783.43306202345,48451.72179601124,2852.5433379605447,530114.3404991723,34512753.554228395,2165979969.240081,1784854.7575651803,2588456.5165671296,19.33644931496228,0.6445483104987427,1.4502336986221709,162448497.69300604,0.048341123287405696,Decile 2,regional,pcsf,fiber
553227.8568102956,2245.348841024352,11389.36973706911,670.5369708805796,124612.04685949201,692145.1592187616,32979408.15942912,2350888.51953125,51910.886941407116,0.29441853727575745,0.009813951242525248,0.022081390295681808,2473455.611957184,0.0007360463431893936,Decile 2,regional,prims,fiber
6921383.829756702,18621.783988150473,135836.44985456573,11255.61919093023,997132.7443663072,8084230.427156656,3986657982.720911,176173.29996626216,606317.2820367492,45.88794345513659,1.5295981151712197,3.4415957591352444,298999348.7040683,0.11471985863784148,Decile 3,access,pcsf,fiber
1114137.187941393,2574.8090067415606,17309.56535117786,1434.2974670051703,127064.08641338456,1262519.9461797022,562580131.0715945,194968.40672731717,94688.99596347766,6.47551040382385,0.21585034679412832,0.48566328028678873,42193509.830369584,0.016188776009559626,Decile 3,access,prims,fiber
49266991.72380682,11860.803790475564,85898.19545160737,7117.657876266195,630551.6925573256,50002420.0734825,3062665346.4678683,1418410.2603406906,3750181.5055111875,35.25243822014677,1.1750812740048924,2.6439328665110082,229699900.98509017,0.08813109555036694,Decile 3,regional,pcsf,fiber
869710.0387924971,3219.592276791615,22072.09238617854,1828.9278533990325,162024.30259698903,1058854.9539058553,38926093.108231395,2363230.2666266025,79414.12154293916,0.4480540761765546,0.014935135872551821,0.033604055713241605,2919456.9831173555,0.0011201351904413868,Decile 3,regional,prims,fiber
15171449.174172455,27020.323230498012,85414.70098850263,6408.317268553675,1419963.3478802915,16710255.863540301,9185796488.99388,253543.72783045337,1253269.1897655225,65.906800402945,2.196893346764833,4.943010030220875,688934736.674541,0.1647670010073625,Decile 4,access,pcsf,fiber
2965929.3994497336,4222.817257678937,12716.296828504484,954.0519795196461,211400.08930866953,3195222.654824106,1301209245.9773562,342247.7307705029,239641.69911180795,9.335993689806784,0.31119978966022616,0.7001995267355088,97590693.44830172,0.023339984224516958,Decile 4,access,prims,fiber
162521779.86247784,27866.189325489035,88112.06250305663,6610.689321294047,1464805.2128323808,164109174.01646006,8735573770.301401,2618351.9051996376,12308188.051234504,62.676515593860735,2.0892171864620246,4.700738669539555,655168032.7726051,0.15669128898465182,Decile 4,regional,pcsf,fiber
1816898.9378285233,5993.178997789487,18361.759689459683,1377.608073753441,305252.20436149684,2147883.688951023,125027801.86929284,2394367.2036132812,161091.27667132672,0.8970569283231511,0.029901897610771704,0.06727926962423633,9377085.140196962,0.0022426423208078776,Decile 4,regional,prims,fiber
20437168.350593533,12352.145120537682,46789.27573131493,16512.213122245772,1634189.788041218,22147011.77260885,12851377210.7058,230593.01923528663,1661025.8829456638,96.0437217312769,3.2014573910425637,7.203279129845767,963853290.8029349,0.24010930432819225,Decile 5,access,pcsf,fiber
3968697.9564642394,1835.0062025544419,6163.816461285684,2175.247414377869,215281.08223423327,4194153.1087766904,1940615056.966632,289191.5334094569,314561.4831582518,14.503028699800575,0.48343428999335253,1.0877271524850431,145546129.2724974,0.036257571749501435,Decile 5,access,prims,fiber
92514828.43979184,8729.428177546963,32795.49465054392,11573.724719077496,1145434.7521735644,93713361.83951257,9539383748.15506,1314503.9284249165,7028502.137963442,71.29180812095642,2.3763936040318807,5.34688560907173,715453781.1116294,0.178229520302391,Decile 5,regional,pcsf,fiber
969909.9797017159,1857.3187612315792,6250.00510544234,2205.663898471458,218291.35755746637,1198514.3250243277,101391564.60643376,1581692.643379407,89888.57437682457,0.7577416067786789,0.025258053559289294,0.05683062050840091,7604367.345482531,0.001894354016946697,Decile 5,regional,prims,fiber
27220159.024346974,26743.580355978927,86083.75697424839,7216.513955562703,1611143.0431599512,28951345.918792717,19359351833.380283,206334.36327946297,2171350.9439094537,140.3127693256818,4.67709231085606,10.523457699426135,1451951387.503521,0.3507819233142045,Decile 6,access,pcsf,fiber
5780850.217373142,4383.537557808495,13430.068065237905,1125.860174131794,251357.0677328306,6051146.750903151,3186326769.0898433,262023.95020581965,453836.0063177363,23.093868885458672,0.7697956295152891,1.7320401664094003,238974507.68173823,0.05773467221364668,Decile 6,access,prims,fiber
171024951.28603894,26091.667593165785,83965.52010445514,7038.939387846946,1571498.1354969037,172713545.54862133,15424143628.359962,1544966.103197564,12953515.9161466,111.79115528241168,3.726371842747056,8.384336646180877,1156810772.1269972,0.27947788820602926,Decile 6,regional,pcsf,fiber
1883492.8055664108,5252.371234425476,16253.13831713237,1362.5218462800572,304193.6324526093,2210554.469416858,181339035.84799775,1681913.028466797,165791.58520626434,1.3143096176809819,0.04381032058936606,0.09857322132607362,13600427.688599829,0.0032857740442024537,Decile 6,regional,prims,fiber
24094021.465273153,18995.291555930926,149163.60498762268,11364.437976015714,1622101.86359948,25895646.663392197,17772413001.44711,173826.54733016016,1942173.499754415,148.9740609885491,4.965802032951637,11.173054574141183,1332930975.1085334,0.37243515247137277,Decile 7,access,pcsf,fiber
6312375.819360837,3825.823982871909,28497.483179789742,2171.158843312648,309900.1299792098,6656770.415346022,3509358194.8165565,226293.26102316432,499257.78115095163,29.41656497081726,0.9805521656939086,2.2062423728112943,263201864.61124173,0.07354141242704314,Decile 7,access,prims,fiber
136790245.36277747,17149.900802539658,134484.37222224646,10246.060404546735,1462470.3581333638,138414596.05434018,15831740906.062582,1043011.1619184812,10381094.704075513,132.7067255922217,4.423557519740723,9.953004419416626,1187380567.9546936,0.3317668139805542,Decile 7,regional,pcsf,fiber
1729327.6963556693,4274.29035959016,32064.82647507518,2442.9466673049074,348693.7365554372,2116803.4964130768,215239299.98124015,1173261.2131426411,158760.26223098073,1.8042047863690205,0.060140159545634016,0.13531535897767652,16142947.49859301,0.00451051196592255,Decile 7,regional,prims,fiber
21743616.91854278,15975.060823991727,244536.31297021452,21358.300220540194,1577867.186429902,23603353.77898743,19415986580.023712,122598.48755420286,1770251.5334240573,192.5256522316557,6.41752174105519,14.439423917374178,1456198993.5017786,0.48131413057913924,Decile 8,access,pcsf,fiber
4975557.563093172,3127.1069066734976,44889.342412610786,3920.7267023280506,289647.8627364516,5317142.601851236,3651894134.485964,146835.47366802,398785.6951388427,36.21156706228055,1.2070522354093518,2.7158675296710415,273892060.0864473,0.09052891765570138,Decile 8,access,prims,fiber
69164482.96064386,13364.203249844342,203965.66580021742,17814.77716716058,1316085.6451765143,70715713.25203758,10225202179.416271,697452.896112309,5303678.493902819,101.39138233738214,3.379712744579405,7.604353675303662,766890163.4562205,0.2534784558434554,Decile 8,regional,pcsf,fiber
2025760.0758646731,4177.488465193903,61211.43520946489,5346.331570367378,394965.94136944745,2491461.2724791467,328880335.39892966,763988.9795283565,186859.595435936,3.261122004688122,0.1087040668229374,0.2445841503516092,24666025.154919725,0.008152805011720306,Decile 8,regional,prims,fiber
19867943.13174465,30748.34454439345,80768.05118264699,6645.809560636188,1457468.5286450102,21443573.865677334,20841281682.676716,76422.87144048163,1608268.0399258002,280.5910516248746,9.353035054162486,21.044328871865595,1563096126.200754,0.7014776290621865,Decile 9,access,pcsf,fiber
4358279.377601879,5807.053229448627,14752.843533682211,1213.9031110333376,266216.7137070348,4646269.891183077,4261779619.8921123,80977.44163907322,348470.2418387308,57.37733617088194,1.9125778723627314,4.303300212816145,319633471.49190843,0.14344334042720483,Decile 9,access,prims,fiber
33975554.23054358,19466.213257437168,50906.23568053536,4188.700146010055,918608.7237438092,34968724.10337138,6662039538.901934,389873.02463564667,2622654.3077528533,89.69259706041775,2.9897532353472585,6.726944779531331,499652965.417645,0.22423149265104436,Decile 9,regional,pcsf,fiber
665382.4225757073,5088.8254520365435,12851.821037838035,1057.4819359167577,231912.54987778104,916293.1008792797,150301304.59357986,452816.53072916664,68721.98256594597,2.0235416304342526,0.06745138768114176,0.15176562228256893,11272597.84451849,0.005058854076085631,Decile 9,regional,prims,fiber
6211240.579910757,13516.0022256757,29523.035524648396,5492.655873118039,1178414.6114585581,7438186.884992758,7318142967.943893,24988.64748580035,557864.0163744568,297.66264417549866,9.92208813918329,22.324698313162397,548860722.5957919,0.7441566104387466,Decile 10,access,pcsf,fiber
1491732.4374558409,2623.741300688428,5303.94828883059,986.7807358439535,211707.57176240688,1712354.479543611,1422857712.06378,29587.53307368709,128426.58596577082,57.8741889456965,1.9291396315232168,4.340564170927237,106714328.40478349,0.14468547236424126,Decile 10,access,prims,fiber
21941450.741076633,10799.540452680436,23482.946593064753,4368.918785970621,937323.9199019677,22917426.066810317,3316273262.512671,169899.49337938096,1718806.9550107736,134.88813657399393,4.496271219133131,10.116610243049545,248720494.6884503,0.3372203414349848,Decile 10,regional,pcsf,fiber
1139103.1610848103,4787.62764625427,10115.378398022118,1881.9302141312999,403756.2362010365,1559644.3335442545,140715026.1035868,272496.9529854911,116973.3250158191,5.723529443014714,0.19078431476715713,0.4292647082261036,10553626.95776901,0.014308823607536787,Decile 10,regional,prims,fiber
